head,relation,tail
B00B3PDHBU,manufacturer,XP510
XP510,manufacturer,Turtle Beach
B00B3PDHBU,publication date,
,publication date,"January 20, 2013"
B00B3PDHBU,publication date,XP510
XP510,publication date,"January 20, 2013"
B072BX7H6Q,publication date,
,publication date,"August 25, 2017"
B072BX7H6Q,publication date,F1 2017
F1 2017,publication date,"August 25, 2017"
B072BX7H6Q,platform,
,publication date,"May 17, 2017"
B072BX7H6Q,platform,F1 2017
F1 2017,platform,PlayStation 4
B01G8AP7QC,platform,
B01G8AP7QC,platform,F1 2016
F1 2016,platform,PlayStation 4
B087LSSNG1,platform,
B087LSSNG1,platform,Xenoblade Chronicles
Xenoblade Chronicles,platform,Nintendo Switch
B06ZZCCDP7,publisher,
B0BGBHSYNW,publication date,
,publication date,"November 10, 2020"
B0BGBHSYNW,publication date,PDP Gaming Wired Controller
PDP Gaming Wired Controller,publication date,"November 10, 2020"
B0BGBHSYNW,followed by,Xbox Series X|S
Xbox Series X|S,followed by,Xbox One
B00CX6FZE0,publication date,
,publication date,"May 21, 2013"
B0BMWQLF3V,platform,
,platform,Xbox Series
B0BMWQLF3V,platform,Captain 300
Captain 300,platform,Xbox Series
B001EYUT6G,publication date,
,publication date,"November 6, 2007"
B001EYUT6G,publication date,My Word Coach
My Word Coach,publication date,"November 6, 2007"
,publication date,"August 9, 2006"
My Word Coach,publication date,"August 9, 2006"
B001EYUT6G,publisher,
B001EYUT6G,publisher,My Word Coach
My Word Coach,publisher,Ubisoft
B004ZUFKEC,part of the series,
,part of the series,The Sims 3
B004ZUFKEC,has part,The Sims 3
The Sims 3,has part,The Sims 3
B004ZUFKEC,genre,
,genre,Build their homes
B004ZUFKEC,genre,The Sims 3
The Sims 3,genre,Build their homes
B00004S9A4,manufacturer,
B00004S9A4,manufacturer,Nintendo 64 Controller - Jungle Green
Nintendo 64 Controller - Jungle Green,manufacturer,Nintendo
B00004S9A4,manufacturer,Nintendo 64 Controller
Nintendo 64 Controller,manufacturer,Nintendo
B00004S9A4,publication date,
,publication date,"November 30, 2008"
B00004S9A4,publication date,Nintendo 64 Controller - Jungle Green
Nintendo 64 Controller - Jungle Green,publication date,"November 30, 2008"
B07YBXNWXL,genre,
B07YBXNWXL,genre,Wolfenstein
Wolfenstein,genre,first-person shooter
B0B4VPT4PJ,publication date,
,publication date,"October 25, 2022"
B07Z8T9TK5,developer,
,developer,DEWVIE
B07Z8T9TK5,manufacturer,
,manufacturer,DEWVIE
B09325LCPJ,has part,
,has part,VR headset strap
B09325LCPJ,part of,VR headset strap
VR headset strap,part of,VR headset
B09325LCPJ,connects with,
,connects with,VR headset strap
B09325LCPJ,connects with,VR headset strap
VR headset strap,connects with,VR headset
B001ELJP8W,genre,
B001ELJP8W,developer,
,developer,Id Software
B001ELJP8W,genre,Wolfenstein
B001ELJP8W,developer,Wolfenstein
Wolfenstein,developer,Id Software
B0BY25D84R,inception,
,inception,"April 27, 2020"
B0BY25D84R,inception,Dragon Grips
Dragon Grips,inception,"April 27, 2020"
B00LN5F15K,subclass of,
,subclass of,USB
B00LN5F15K,subclass of,USB Type A connector
USB Type A connector,subclass of,USB
B000035Y09,publisher,
,publisher,Square Enix
B000035Y09,publisher,Final Fantasy II
Final Fantasy II,publisher,Square Enix
B000035Y09,publication date,
,publication date,"January 1, 2000"
B000035Y09,publication date,Final Fantasy II
Final Fantasy II,publication date,"January 1, 2000"
B07DFZ6VHG,followed by,
,followed by,Xbox oneS
B07DFZ6VHG,follows,Xbox oneS
Xbox oneS,follows,Xbox-one
B0823F9NB8,used by,
B0823F9NB8,platform,Nintendo Switch Online
Nintendo Switch Online,platform,Nintendo Switch
B0823F9NB8,part of,
,part of,Nintendo Switch
B01L1L3F26,"dissolved, abolished or demolished date",
,"dissolved, abolished or demolished date","November 26, 2015"
B01L1L3F26,"dissolved, abolished or demolished date",Pandaren
Pandaren,"dissolved, abolished or demolished date","November 26, 2015"
B00NAQB6D6,manufacturer,
,manufacturer,EVGA
B00NAQB6D6,manufacturer,EVGA TORQ X5L
EVGA TORQ X5L,manufacturer,EVGA
B00NAQB6D6,inception,
,inception,"January 26, 2014"
B00NAQB6D6,inception,EVGA TORQ X5L
EVGA TORQ X5L,inception,"January 26, 2014"
B000MFLBBK,manufacturer,
B000MFLBBK,manufacturer,Logitech Cordless MediaBoard
Logitech Cordless MediaBoard,manufacturer,Logitech
B000MFLBBK,publication date,
,publication date,"January 16, 2007"
B000MFLBBK,publication date,Logitech Cordless MediaBoard
Logitech Cordless MediaBoard,publication date,"January 16, 2007"
B00000K1V7,developer,
,developer,Iguana UK
B00000K1V7,developer,Shadow Man
Shadow Man,developer,Iguana UK
B0BJ16VT5Z,publication date,
,publication date,"November 1, 2019"
B0BJ16VT5Z,publication date,Rock 'Em Sock 'Em Robots
Rock 'Em Sock 'Em Robots,publication date,"November 1, 2019"
B0BJ16VT5Z,publisher,
,publisher,Mattel Games
B0BJ16VT5Z,publisher,Rock 'Em Sock 'Em Robots
Rock 'Em Sock 'Em Robots,publisher,Mattel Games
,publisher,Mattel
Rock 'Em Sock 'Em Robots,publisher,Mattel
B09RQPWGHQ,platform,
B09RQPWGHQ,platform,AI: THE SOMNIUM FILES - nirvanA Initiative
AI: THE SOMNIUM FILES - nirvanA Initiative,platform,PlayStation 4
B0002HDSZ0,publisher,
B001ELJFN2,characters,
,characters,Batman
B001ELJFN2,present in work,Batman
Batman,present in work,Batman Begins
B001ELJFN2,present in work,
,present in work,Batman
B001ELJFN2,characters,Batman Begins
Batman Begins,characters,Batman
B01M1CWDM3,part of the series,
,part of the series,Skylanders
B01M1CWDM3,has part,Skylanders
Skylanders,has part,Skylanders Imaginators
B09LKWN1YQ,platform,
B09LKWN1YQ,platform,Super Monkey Ball
Super Monkey Ball,platform,Nintendo Switch
B00QO4NAOO,sport,
,sport,baseball
B00QO4NAOO,sport,MLB 15 The Show
MLB 15 The Show,sport,baseball
B00QO4NAOO,sport,MLB 15
MLB 15,sport,baseball
B005SN8H5O,inception,
,inception,"October 5, 2011"
B005SN8H5O,inception,eForCity
eForCity,inception,"October 5, 2011"
B004IK89FG,platform,
B004IK89FG,platform,Rango
Rango,platform,Xbox 360
B00ZE3616K,publisher,
B00ZE3616K,product or material produced,Ubisoft
Ubisoft,product or material produced,Tom Clancy's The Division
B0BTLHNPDT,followed by,
,followed by,PlayStation 5
B0BTLHNPDT,follows,PlayStation 5
PlayStation 5,follows,PlayStation 4
B003NHRHD0,genre,
B000IN0BSU,manufacturer,
B000IN0BSU,manufacturer,Wii Classic Controller
Wii Classic Controller,manufacturer,Nintendo
B00006IIVJ,publisher,
B00006IIVJ,publisher,Combat Flight Simulator 3
Combat Flight Simulator 3,publisher,Microsoft
B08RXMB6SW,follows,
,follows,playstation 4
B08RXMB6SW,followed by,playstation 4
playstation 4,followed by,PS5 controller
playstation 4,followed by,playstation 5
B0030EG0P2,product or material produced,
,product or material produced,combines
,product or material produced,tractor
,product or material produced,combine
,product or material produced,plows
B0030EG0P2,manufacturer,9860 STS
9860 STS,manufacturer,John Deere
B0030EG0P2,manufacturer,8530 Tractor
8530 Tractor,manufacturer,John Deere
B0030EG0P2,manufacturer,4930 Sprayer
4930 Sprayer,manufacturer,John Deere
B0030EG0P2,manufacturer,X720
X720,manufacturer,John Deere
B074G36LZ4,manufacturer,
B09DFCB66S,publication date,
,publication date,"October 22, 2021"
B09DFCB66S,publication date,PlayStation 5
PlayStation 5,publication date,"October 22, 2021"
B0083GAF12,publisher,
B0083GAF12,sport,
,sport,soccer
B0083GAF12,sport,FIFA
FIFA,sport,soccer
B00006JZBI,part of the series,
,part of the series,Nancy Drew
B00006JZBI,part of the series,Stay Tuned for Danger
Stay Tuned for Danger,part of the series,Nancy Drew
B00006JZBI,publisher,
,publisher,Her Interactive
B00006JZBI,publisher,Stay Tuned for Danger
Stay Tuned for Danger,publisher,Her Interactive
,part of the series,Nancy Drew series
Stay Tuned for Danger,part of the series,Nancy Drew series
B001ELJF7I,part of the series,
,part of the series,7 Wonders
B001ELJF7I,part of the series,7 Wonders II
7 Wonders II,part of the series,7 Wonders
B001ELJF7I,has part,7 Wonders
7 Wonders,has part,7 Wonders II
B00Z9TLQNC,creator,
,creator,Justin Roiland
B00Z9TLQNC,creator,Trover Saves the Universe
Trover Saves the Universe,creator,Justin Roiland
B08M2K9K67,has part,
B08M2K9K67,part of,Joycon
B0BV655VQJ,manufacturer,
,manufacturer,Camiysn
B0BV655VQJ,manufacturer,Retro Typewriter
Retro Typewriter,manufacturer,Camiysn
B0015A8RQ8,publication date,
,publication date,"March 3, 2008"
B0015A8RQ8,publication date,Secret Agent Clank
Secret Agent Clank,publication date,"March 3, 2008"
B0015A8RQ8,publisher,
,publisher,Sony
B0015A8RQ8,publisher,Secret Agent Clank
Secret Agent Clank,publisher,Sony
B01KZUL1CA,publication date,
,publication date,"October 3, 2014"
B01KZUL1CA,publication date,Stealth 400
Stealth 400,publication date,"October 3, 2014"
B01KZUL1CA,manufacturer,
B01KZUL1CA,manufacturer,Stealth 400
Stealth 400,manufacturer,Turtle Beach
B08TC3DBJV,has part,
,has part,Lens Protector Cover
B08TC3DBJV,part of,Lens Protector Cover
Lens Protector Cover,part of,VR headset
B07X2LNHGB,publisher,
,publisher,Telltale Games
B07X2LNHGB,developer,
,developer,Telltale Games
B00CPBZCIM,developer,
,developer,Square-Enix
B00CPBZCIM,developer,Sleeping Dogs
Sleeping Dogs,developer,Square-Enix
B077J2BJ2F,publication date,
,publication date,"November 14, 2017"
B077J2BJ2F,publication date,Razer BlackWidow Ultimate
Razer BlackWidow Ultimate,publication date,"November 14, 2017"
B07NTR1KL4,developer,
,developer,Mojang
B07NTR1KL4,product or material produced,Mojang
Mojang,product or material produced,Minecraft
B07NTR1KL4,parent organization,Telltale Games
Telltale Games,parent organization,Mojang
B07NTR1KL4,subsidiary,Mojang
Mojang,subsidiary,Telltale Games
B001EYUQLY,platform,
B001EYUQLY,platform,Burnout Dominator
Burnout Dominator,platform,PlayStation 2
Burnout Dominator,platform,PSP
B0019N57M8,manufacturer,
,manufacturer,CTA Digital
B07PG84GSQ,uses,
,uses,Qi
B07PG84GSQ,uses,iPhone XS Max
iPhone XS Max,uses,Qi
B07PG84GSQ,uses,iPhone 8
iPhone 8,uses,Qi
B07PG84GSQ,uses,iPhone 8 plus
iPhone 8 plus,uses,Qi
B001EYUPQU,platform,
B001EYUPQU,platform,Dora the Explorer
Dora the Explorer,platform,PlayStation 2
B001EYUPQU,publication date,
,publication date,"February 7, 2006"
B001EYUPQU,publication date,Dora the Explorer
Dora the Explorer,publication date,"February 7, 2006"
B09247CHZN,follows,
,follows,Meta Quest 2
B09247CHZN,followed by,Meta Quest 2
Meta Quest 2,followed by,Oculus Quest 2
B09247CHZN,followed by,
,followed by,Meta Quest 2
B09247CHZN,follows,Meta Quest 2
Meta Quest 2,follows,Oculus Quest 2
B09247CHZN,has part,
,has part,Meta Quest 2
B09247CHZN,part of the series,Meta Quest 2
Meta Quest 2,part of the series,Oculus Quest 2
B000GT4MQI,publisher,
B000GT4MQI,publication date,
,publication date,"October 24, 2006"
B000GT4MQI,publisher,Xbox Live Gold
Xbox Live Gold,publisher,Microsoft
B00D7B9M0I,platform,
,platform,Wii U
B00D7B9M0I,platform,Skylanders SWAP Force
Skylanders SWAP Force,platform,Wii U
B00D7B9M0I,publisher,
B00D7B9M0I,publisher,Skylanders SWAP Force
Skylanders SWAP Force,publisher,Activision
B001EYUOXY,platform,
B001EYUOXY,publication date,
,publication date,"November 20, 2006"
B001EYUOXY,platform,Superman Returns
Superman Returns,platform,Xbox 360
B001EYUOXY,publication date,Superman Returns
Superman Returns,publication date,"November 20, 2006"
B001EYUOXY,publisher,
,publication date,"April 30, 2006"
B001EYUOXY,publisher,Superman Returns
Superman Returns,publisher,Electronic Arts
Superman Returns,publication date,"April 30, 2006"
B003ELPQJM,publisher,
B003ELPQJM,publisher,Silent Hunter
Silent Hunter,publisher,Ubisoft
B003ELPQJM,publication date,
,publication date,"March 2, 2010"
B003ELPQJM,publication date,Silent Hunter
Silent Hunter,publication date,"March 2, 2010"
B01JM80MV2,publisher,
B01JM80MV2,publisher,Vermintide
Vermintide,publisher,THQ Nordic
B01JM80MV2,publication date,
,publication date,"July 28, 2016"
B01JM80MV2,publication date,Vermintide
Vermintide,publication date,"July 28, 2016"
B0031SWWPO,platform,
B09QTCLJ9T,publication date,
,publication date,"September 15, 2021"
B09QTCLJ9T,publication date,PowerA Enhanced Wired Controller for Nintendo Switch
PowerA Enhanced Wired Controller for Nintendo Switch,publication date,"September 15, 2021"
B003C1PV4O,publisher,
B001EYUPMY,publisher,
,publisher,Disney Interactive Studios
B001EYUPMY,publisher,Disney Princess
Disney Princess,publisher,Disney Interactive Studios
B001EYUPMY,developer,
,developer,Disney Interactive Studios
B001EYUPMY,developer,Disney Princess
Disney Princess,developer,Disney Interactive Studios
B07YBXJ5FK,designed by,
,designed by,Shinji Mikami
B07YBXJ5FK,genre,
,genre,survival horror
B07YBXJ5FK,notable work,Shinji Mikami
Shinji Mikami,notable work,Resident Evil
B07YBXJ5FK,designed by,Resident Evil
Resident Evil,designed by,Shinji Mikami
B07YBXJ5FK,designed by,The Evil Within
The Evil Within,designed by,Shinji Mikami
B07YBXJ5FK,genre,The Evil Within
The Evil Within,genre,survival horror
B07YBXJ5FK,genre,Resident Evil
Resident Evil,genre,survival horror
B07YBXJ5FK,notable work,
,notable work,Resident Evil
B07YBXJ5FK,platform,The Evil Within
The Evil Within,platform,Xbox One
B002I0H738,part of the series,
,part of the series,PlayStation 3
B002I0H738,part of the series,PlayStation 3 250GB
PlayStation 3 250GB,part of the series,PlayStation 3
B002I0H738,followed by,
,followed by,Next-Generation entertainment
B002I0H738,follows,Next-Generation entertainment
Next-Generation entertainment,follows,fourth generation of hardware
B00KR2C0RC,publication date,
,publication date,"October 17, 2014"
B00KR2C0RC,publication date,WWE 2K15
WWE 2K15,publication date,"October 17, 2014"
,publication date,"October 28, 2014"
WWE 2K15,publication date,"October 28, 2014"
B00KR2C0RC,platform,
B00KR2C0RC,platform,WWE 2K15
WWE 2K15,platform,PlayStation 4
B00149TZ66,narrative location,
,narrative location,island
B00149TZ66,narrative location,Harvest Moon
Harvest Moon,narrative location,island
B00002EIZW,publisher,
B00002EIZW,publisher,Pokémon Green
Pokémon Green,publisher,Nintendo
B00002EIZW,publication date,
,publication date,"November 14, 2007"
B00002EIZW,publication date,Pokémon Green
Pokémon Green,publication date,"November 14, 2007"
B000038IA0,publisher,
B07SM7G9CN,genre,
,genre,Platformer
B07SM7G9CN,platform,
B07SM7G9CN,present in work,Donkey Kong
Donkey Kong,present in work,Donkey Kong Country
B009VIKJUS,publication date,
,publication date,"October 23, 2012"
B00N8R6P2Y,platform,
B00N8R6P2Y,platform,Saints Row IV
Saints Row IV,platform,PlayStation 3
B01KS5NFTO,followed by,
,followed by,Xbox One
B01KS5NFTO,follows,Xbox one
Xbox one,follows,Xbox Series S
B01KS5NFTO,follows,Xbox One
Xbox One,follows,Xbox Series S
B00ZD99YXC,has part,
,has part,Disney Infinity Play Set
B00ZD99YXC,part of,Disney Infinity Play Set
Disney Infinity Play Set,part of,Disney Infinity
B00ZD99YXC,publisher,
,publisher,Disney INFINITY
B00ZD99YXC,publication date,
,publication date,"September 20, 2015"
B00ZD99YXC,publisher,Disney Infinity 3.0
Disney Infinity 3.0,publisher,Disney INFINITY
B00ZD99YXC,publication date,Disney Infinity 3.0
Disney Infinity 3.0,publication date,"September 20, 2015"
B00N3NSUIK,manufacturer,
B00N3NSUIK,manufacturer,Xbox One Special Edition Armed Forces Wireless Controller
Xbox One Special Edition Armed Forces Wireless Controller,manufacturer,Microsoft
B08PGKG1QC,platform,
,platform,PS4
B08PGKG1QC,platform,T300RS Servo Base
T300RS Servo Base,platform,PS4
B007EIIO72,genre,
B007EIIO72,genre,RAGE
RAGE,genre,first-person shooter
B09SZ4KCMK,subclass of,
,subclass of,Xbox One
B09SZ4KCMK,subclass of,Xbox Series X/S
Xbox Series X/S,subclass of,Xbox One
B09SZ4KCMK,followed by,
,followed by,Xbox Series X/S
B09SZ4KCMK,followed by,Xbox One S/X
Xbox One S/X,followed by,Xbox Series X/S
B09SZ4KCMK,subclass of,Xbox Series S/X
Xbox Series S/X,subclass of,Xbox One
B07QQTJMRF,platform,
B07QQTJMRF,platform,Star Wars Jedi
Star Wars Jedi,platform,PlayStation 4
B07QQTJMRF,publisher,
B07QQTJMRF,publisher,Star Wars Jedi
Star Wars Jedi,publisher,Electronic Arts
B0C1W61H6N,operating system,
,operating system,Windows 8
B0C1W61H6N,operating system,Pulsefire Haste
Pulsefire Haste,operating system,Windows 8
B0C1W61H6N,manufacturer,
,manufacturer,HyperX
B0C1W61H6N,manufacturer,Pulsefire Haste
Pulsefire Haste,manufacturer,HyperX
B01GVMVYNC,platform,
B0BN8GN56W,replaces,
,replaces,Nintendo Switch official controller
B0BN8GN56W,replaced by,Nintendo Switch official controller
Nintendo Switch official controller,replaced by,Wireless Pro Controller for Switch/Switch Lite/OLED
B08TWV3BXB,followed by,
,followed by,PS4
B08TWV3BXB,followed by,PS4
PS4,followed by,PS5
B073SBW5W6,product or material produced,
,product or material produced,Xbox One
B073SBW5W6,product or material produced,Capcom
Capcom,product or material produced,Xbox One
B073SBW5W6,publisher,
B096SNXBDX,publication date,
,publication date,"January 28, 2021"
B096SNXBDX,publication date,Subnautica Below Zero
Subnautica Below Zero,publication date,"January 28, 2021"
B003NX6U4G,publication date,
,publication date,"October 24, 2010"
B003NX6U4G,publication date,Shaun White Skateboarding
Shaun White Skateboarding,publication date,"October 24, 2010"
B003NX6U4G,platform,
,platform,Nintendo Wii
B003NX6U4G,platform,Shaun White Skateboarding
Shaun White Skateboarding,platform,Nintendo Wii
Shaun White Skateboarding,platform,Wii
B0038KORSA,manufacturer,
B0038KORSA,manufacturer,Media Hub Slim
Media Hub Slim,manufacturer,Nyko
B0038KORSA,manufacturer,Media Hub Slim for PlayStation 3
Media Hub Slim for PlayStation 3,manufacturer,Nyko
B0038KORSA,publication date,
,publication date,"February 15, 2010"
B0038KORSA,publication date,Media Hub Slim
Media Hub Slim,publication date,"February 15, 2010"
B0007UDYTW,platform,
B0007UDYTW,platform,Untold Legends
Untold Legends,platform,PSP
B0007UDYTW,platform,Brotherhood of the Blade
Brotherhood of the Blade,platform,PSP
B075H3XB4Y,used by,
B075H3XB4Y,used by,Joy-Con
Joy-Con,used by,Nintendo Switch
B0007KTBDA,manufacturer,
,manufacturer,Ford
B0007KTBDA,manufacturer,Mustangs
Mustangs,manufacturer,Ford
B0007KTBDA,publication date,
,publication date,"February 7, 2005"
B0007KTBDA,publication date,Ford Racing 3 - PlayStation 2
Ford Racing 3 - PlayStation 2,publication date,"February 7, 2005"
B07CH81328,publisher,
B07CH81328,developer,Nintendo 3DS & 2DS
Nintendo 3DS & 2DS,developer,Nintendo
B07GLYDDRG,platform,
B07GLYDDRG,platform,Madden NFL 19
Madden NFL 19,platform,PlayStation 4
B004EPYYFE,manufacturer,
,manufacturer,Nvidia
B004EPYYFE,manufacturer,GeForce 7950GT
GeForce 7950GT,manufacturer,Nvidia
B002JTX89U,platform,
B002JTX89U,publisher,
B003M2XL86,publication date,
,publication date,"September 14, 2010"
B003M2XL86,publication date,Truth or Lies
Truth or Lies,publication date,"September 14, 2010"
B0BPM9FHWB,followed by,
,followed by,Fenix 6 6S 6X
B0BPM9FHWB,follows,Fenix 6 6S 6X
Fenix 6 6S 6X,follows,Fenix 7 7X
B0BPM9FHWB,subclass of,
